,qid_date,stock_code,real_return,close,pclose,volume,prediction
38315,20181227,603587,0.023267,21.99,21.49,3740521,0.39301753
38316,20181227,601066,0.0223,8.71,8.52,32543482,1.9877926
38317,20181227,601888,0.022245,60.2,58.89,9284816,0.12533024
38318,20181227,568,0.013965,40.66,40.1,6874734,-0.5587505
38319,20181227,601100,0.010714,19.81,19.6,3247910,1.5512898
38320,20181227,603711,0.007587,21.25,21.09,1321500,1.5366782
38321,20181227,600176,0.007292,9.67,9.6,12409948,0.36026046
38322,20181227,2422,0.003889,20.65,20.57,6274814,2.4673018
38323,20181227,2078,0.003521,5.7,5.68,14021202,1.0104507
38324,20181227,2233,0.001992,10.06,10.04,3285912,-0.48548308
38325,20181227,2734,0.001957,10.24,10.22,1522401,0.90699035
38326,20181227,725,0.0,2.63,2.63,172515177,-0.72888523
38327,20181227,725,0.0,2.63,2.63,172515177,-0.18222016
38328,20181227,603103,0.0,22.3,22.3,1828160,-0.6016772
38329,20181227,789,-0.000917,10.89,10.9,5879511,-0.25043118
38330,20181227,603826,-0.003571,13.95,14.0,4617820,-0.20956428
38331,20181227,2508,-0.010294,20.19,20.4,4401951,-0.80195045
38332,20181227,603078,-0.010631,28.85,29.16,384560,0.46044126
38333,20181227,601012,-0.014689,17.44,17.7,26584833,-0.037475083
38334,20181227,600486,-0.039041,37.66,39.19,2683705,-0.78479034
38335,20181228,2138,0.017341,14.08,13.84,4951022,2.0750422
38336,20181228,603218,0.012712,16.73,16.52,471731,3.6901073
38337,20181228,2475,0.00569,14.14,14.06,24022788,2.5467293
38338,20181228,2876,0.0,31.96,31.96,470705,2.0822024
38339,20181228,603766,0.0,4.09,4.09,2852550,-0.09207507
38340,20181228,2456,-0.001088,9.18,9.19,43398613,0.93587625
38341,20181228,2415,-0.00427,25.65,25.76,19010947,0.044075012
38342,20181228,826,-0.0077,10.31,10.39,5701432,-1.037548
38343,20181228,2236,-0.021815,11.21,11.46,30693292,1.0541936
38344,20181228,600977,-0.030726,13.88,14.32,6050734,-2.2438097
38345,20181228,2672,0.0,11.44,11.44,3272537,0.6508663
38346,20181228,603288,-0.021221,67.34,68.8,2326104,-0.22391717
