Sampling Rate,Model,Value
80%,LambdaRank,-0.434522419
80%,LambdaRank,-0.447422999
80%,LambdaRank,-0.448434264
80%,LambdaRank,-0.45508209
80%,LambdaRank,-0.457595746
80%,LambdaRank,-0.46119608
80%,LambdaRank,-0.465065179
80%,LambdaRank,-0.466289294
80%,LambdaRank,-0.467394985
80%,LambdaRank,-0.476349088
80%,LambdaRank,-0.476909279
80%,LambdaRank,-0.482613021
80%,LambdaRank,-0.485949233
80%,LambdaRank,-0.493538897
80%,LambdaRank,-0.500050399
80%,LambdaRank,-0.510490912
80%,LambdaRank,-0.513779238
80%,LambdaRank,-0.513942148
80%,LambdaRank,-0.514388024
80%,LambdaRank,-0.515564632
80%,LambdaRank,-0.517119388
80%,LambdaRank,-0.520828372
80%,LambdaRank,-0.522353585
80%,LambdaRank,-0.522913567
80%,LambdaRank,-0.525104709
80%,LambdaRank,-0.534846202
80%,LambdaRank,-0.542766933
80%,LambdaRank,-0.546231748
80%,LambdaRank,-0.550234864
80%,LambdaRank,-0.557183749
80%,LambdaRank,-0.561385905
80%,LambdaRank,-0.563965349
80%,LambdaRank,-0.57669874
80%,LambdaRank,-0.577309584
80%,LambdaRank,-0.585862632
80%,LambdaRank,-0.587091907
80%,LambdaRank,-0.597011638
80%,LambdaRank,-0.600094715
80%,LambdaRank,-0.607299075
80%,LambdaRank,-0.614225658
80%,LambdaRank,-0.616494379
80%,LambdaRank,-0.623890475
80%,LambdaRank,-0.625696262
80%,LambdaRank,-0.626057787
80%,LambdaRank,-0.631751136
80%,LambdaRank,-0.63486723
80%,LambdaRank,-0.642954903
80%,LambdaRank,-0.654245477
80%,LambdaRank,-0.663540493
80%,LambdaRank,-0.66523825
80%,LambdaRank,-0.692538853
80%,LambdaRank,-0.698414776
80%,LambdaRank,-0.700905586
80%,LambdaRank,-0.706507634
80%,LambdaRank,-0.709362693
80%,LambdaRank,-0.709468415
80%,LambdaRank,-0.710860841
80%,LambdaRank,-0.733691026
80%,LambdaRank,-0.737601982
80%,LambdaRank,-0.757261191
90%,LambdaRank,1.527843519
90%,LambdaRank,1.23739538
90%,LambdaRank,1.067225856
90%,LambdaRank,1.031724975
90%,LambdaRank,0.978842892
90%,LambdaRank,0.963791745
90%,LambdaRank,0.950083032
90%,LambdaRank,0.917271863
90%,LambdaRank,0.914417227
90%,LambdaRank,0.903968554
90%,LambdaRank,0.892790999
90%,LambdaRank,0.884226542
90%,LambdaRank,0.847817194
90%,LambdaRank,0.833169837
90%,LambdaRank,0.829841863
90%,LambdaRank,0.828690304
90%,LambdaRank,0.814258939
90%,LambdaRank,0.807961223
90%,LambdaRank,0.794951344
90%,LambdaRank,0.792092954
90%,LambdaRank,0.785830545
90%,LambdaRank,0.747285229
90%,LambdaRank,0.733922418
90%,LambdaRank,0.728523412
90%,LambdaRank,0.690350811
90%,LambdaRank,0.686874136
90%,LambdaRank,0.679966637
90%,LambdaRank,0.674770407
90%,LambdaRank,0.664803281
90%,LambdaRank,0.661119096
90%,LambdaRank,0.652699657
90%,LambdaRank,0.650016938
90%,LambdaRank,0.638195833
90%,LambdaRank,0.630227684
90%,LambdaRank,0.627008611
90%,LambdaRank,0.604365583
90%,LambdaRank,0.598436014
90%,LambdaRank,0.593988018
90%,LambdaRank,0.568340181
90%,LambdaRank,0.568301459
90%,LambdaRank,0.558245753
90%,LambdaRank,0.546863145
90%,LambdaRank,0.542878548
90%,LambdaRank,0.542629071
90%,LambdaRank,0.54256361
90%,LambdaRank,0.54188611
90%,LambdaRank,0.541031917
90%,LambdaRank,0.540459303
90%,LambdaRank,0.537540072
90%,LambdaRank,0.533343584
90%,LambdaRank,0.529861286
90%,LambdaRank,0.525992087
90%,LambdaRank,0.522107003
90%,LambdaRank,0.520260456
90%,LambdaRank,0.519690903
90%,LambdaRank,0.515465669
90%,LambdaRank,0.511434023
90%,LambdaRank,0.510271396
90%,LambdaRank,0.504664899
90%,LambdaRank,0.504435213
90%,LambdaRank,0.500670927
90%,LambdaRank,0.499951227
90%,LambdaRank,0.495462408
90%,LambdaRank,0.494124255
90%,LambdaRank,0.491976135
90%,LambdaRank,0.491687879
90%,LambdaRank,0.490525618
90%,LambdaRank,0.48861838
90%,LambdaRank,0.484786489
90%,LambdaRank,0.481369109
90%,LambdaRank,0.477464061
90%,LambdaRank,0.474860126
90%,LambdaRank,0.471194806
90%,LambdaRank,0.469113959
90%,LambdaRank,0.468016343
90%,LambdaRank,0.465118684
90%,LambdaRank,0.464954693
90%,LambdaRank,0.464868389
90%,LambdaRank,0.457681226
90%,LambdaRank,0.449876059
90%,LambdaRank,0.44922657
90%,LambdaRank,0.446867341
90%,LambdaRank,0.443008649
90%,LambdaRank,0.440774605
90%,LambdaRank,0.439463013
90%,LambdaRank,0.43927292
90%,LambdaRank,0.437473472
90%,LambdaRank,0.437208664
90%,LambdaRank,0.436393644
90%,LambdaRank,0.432194237
90%,LambdaRank,0.426075902
90%,LambdaRank,0.421153776
90%,LambdaRank,0.41935353
90%,LambdaRank,0.416084153
90%,LambdaRank,0.415395352
90%,LambdaRank,0.415132644
90%,LambdaRank,0.413754733
90%,LambdaRank,0.410382316
90%,LambdaRank,0.408637685
90%,LambdaRank,0.401816896
90%,LambdaRank,0.400455537
90%,LambdaRank,0.39976092
90%,LambdaRank,0.391980857
90%,LambdaRank,0.389138719
90%,LambdaRank,0.389053889
90%,LambdaRank,0.387207665
90%,LambdaRank,0.386401769
90%,LambdaRank,0.381518207
90%,LambdaRank,0.376552665
90%,LambdaRank,0.371774175
90%,LambdaRank,0.370580963
90%,LambdaRank,0.369944795
90%,LambdaRank,0.366689951
90%,LambdaRank,0.36201337
90%,LambdaRank,0.35897005
90%,LambdaRank,0.354478139
90%,LambdaRank,0.353816167
90%,LambdaRank,0.352590602
90%,LambdaRank,0.35083514
90%,LambdaRank,0.348867985
90%,LambdaRank,0.347640149
90%,LambdaRank,0.347492861
90%,LambdaRank,0.347163221
90%,LambdaRank,0.342990474
90%,LambdaRank,0.341804513
90%,LambdaRank,0.331057839
90%,LambdaRank,0.325439757
90%,LambdaRank,0.325008979
90%,LambdaRank,0.32269047
90%,LambdaRank,0.319840605
90%,LambdaRank,0.316781422
90%,LambdaRank,0.316529947
90%,LambdaRank,0.316251151
90%,LambdaRank,0.314144341
90%,LambdaRank,0.31297373
90%,LambdaRank,0.309087376
90%,LambdaRank,0.305743601
90%,LambdaRank,0.302163151
90%,LambdaRank,0.296216286
90%,LambdaRank,0.295508792
90%,LambdaRank,0.291991543
90%,LambdaRank,0.291950435
90%,LambdaRank,0.287850136
90%,LambdaRank,0.283933201
90%,LambdaRank,0.282038661
90%,LambdaRank,0.274627123
90%,LambdaRank,0.274132664
90%,LambdaRank,0.273487866
90%,LambdaRank,0.271239014
90%,LambdaRank,0.271079819
90%,LambdaRank,0.270566944
90%,LambdaRank,0.269458876
90%,LambdaRank,0.269240387
90%,LambdaRank,0.268402045
90%,LambdaRank,0.261561718
90%,LambdaRank,0.258973514
90%,LambdaRank,0.253475245
90%,LambdaRank,0.250084906
90%,LambdaRank,0.249601948
90%,LambdaRank,0.248131461
90%,LambdaRank,0.246782853
90%,LambdaRank,0.246439898
90%,LambdaRank,0.245199152
90%,LambdaRank,0.244682153
90%,LambdaRank,0.244246686
90%,LambdaRank,0.242830767
90%,LambdaRank,0.240923151
90%,LambdaRank,0.238037307
90%,LambdaRank,0.2355828
90%,LambdaRank,0.233622732
90%,LambdaRank,0.22865031
90%,LambdaRank,0.226603256
90%,LambdaRank,0.225746319
90%,LambdaRank,0.222182933
90%,LambdaRank,0.212861306
90%,LambdaRank,0.212283554
90%,LambdaRank,0.210129078
90%,LambdaRank,0.209307911
90%,LambdaRank,0.206650917
90%,LambdaRank,0.204099219
90%,LambdaRank,0.201989274
90%,LambdaRank,0.19547072
90%,LambdaRank,0.194998955
90%,LambdaRank,0.192201091
90%,LambdaRank,0.190910376
90%,LambdaRank,0.190354906
90%,LambdaRank,0.190292858
90%,LambdaRank,0.189213819
90%,LambdaRank,0.187995092
90%,LambdaRank,0.187971051
90%,LambdaRank,0.185936226
90%,LambdaRank,0.18581449
90%,LambdaRank,0.179314693
90%,LambdaRank,0.178776997
90%,LambdaRank,0.17855551
90%,LambdaRank,0.177364409
90%,LambdaRank,0.174105479
90%,LambdaRank,0.17145181
90%,LambdaRank,0.170688017
90%,LambdaRank,0.170166012
90%,LambdaRank,0.16784895
90%,LambdaRank,0.167655642
90%,LambdaRank,0.165801521
90%,LambdaRank,0.163024331
90%,LambdaRank,0.162964183
90%,LambdaRank,0.162778874
90%,LambdaRank,0.161435959
90%,LambdaRank,0.161036657
90%,LambdaRank,0.159204944
90%,LambdaRank,0.156950494
90%,LambdaRank,0.155374789
90%,LambdaRank,0.152763095
90%,LambdaRank,0.151178311
90%,LambdaRank,0.149283179
90%,LambdaRank,0.14834279
90%,LambdaRank,0.147069597
90%,LambdaRank,0.146369405
90%,LambdaRank,0.144244077
90%,LambdaRank,0.143249173
90%,LambdaRank,0.143206247
90%,LambdaRank,0.142640538
90%,LambdaRank,0.141986667
90%,LambdaRank,0.141312595
90%,LambdaRank,0.140475382
90%,LambdaRank,0.137925092
90%,LambdaRank,0.137206307
90%,LambdaRank,0.134370188
90%,LambdaRank,0.132049004
90%,LambdaRank,0.131343054
90%,LambdaRank,0.127011918
90%,LambdaRank,0.12431962
90%,LambdaRank,0.123549085
90%,LambdaRank,0.121894389
90%,LambdaRank,0.121258508
90%,LambdaRank,0.117739851
90%,LambdaRank,0.116839352
90%,LambdaRank,0.115369563
90%,LambdaRank,0.112001391
90%,LambdaRank,0.108065146
90%,LambdaRank,0.107563687
90%,LambdaRank,0.106692185
90%,LambdaRank,0.106660123
90%,LambdaRank,0.106199096
90%,LambdaRank,0.105673005
90%,LambdaRank,0.10510606
90%,LambdaRank,0.104048054
90%,LambdaRank,0.103020325
90%,LambdaRank,0.099664784
90%,LambdaRank,0.09957322
90%,LambdaRank,0.099206013
90%,LambdaRank,0.098565961
90%,LambdaRank,0.095639953
90%,LambdaRank,0.092268869
90%,LambdaRank,0.089159042
90%,LambdaRank,0.08679242
90%,LambdaRank,0.086022271
90%,LambdaRank,0.085769986
90%,LambdaRank,0.083406814
90%,LambdaRank,0.075018914
90%,LambdaRank,0.070138989
90%,LambdaRank,0.069943657
90%,LambdaRank,0.068058724
90%,LambdaRank,0.068043796
90%,LambdaRank,0.063720032
90%,LambdaRank,0.061182885
90%,LambdaRank,0.058078757
90%,LambdaRank,0.052175805
90%,LambdaRank,0.050371254
90%,LambdaRank,0.050136602
90%,LambdaRank,0.049528202
90%,LambdaRank,0.049368571
90%,LambdaRank,0.048087383
90%,LambdaRank,0.043649317
90%,LambdaRank,0.04082981
90%,LambdaRank,0.039127856
90%,LambdaRank,0.038570536
90%,LambdaRank,0.038491222
90%,LambdaRank,0.035987335
90%,LambdaRank,0.032388809
90%,LambdaRank,0.029547143
90%,LambdaRank,0.028214446
90%,LambdaRank,0.025474671
90%,LambdaRank,0.025126521
90%,LambdaRank,0.020665414
90%,LambdaRank,0.020445411
90%,LambdaRank,0.018561881
90%,LambdaRank,0.016865912
90%,LambdaRank,0.013540603
90%,LambdaRank,0.012707214
90%,LambdaRank,0.005833051
90%,LambdaRank,0.005542291
90%,LambdaRank,0.005481389
90%,LambdaRank,0.00537723
90%,LambdaRank,0.00534084
90%,LambdaRank,0.002217821
90%,LambdaRank,-0.00248691
90%,LambdaRank,-0.005804031
90%,LambdaRank,-0.009859221
90%,LambdaRank,-0.009933119
90%,LambdaRank,-0.010503859
90%,LambdaRank,-0.011383699
90%,LambdaRank,-0.011437184
90%,LambdaRank,-0.011901975
90%,LambdaRank,-0.012621036
90%,LambdaRank,-0.012813367
90%,LambdaRank,-0.013232489
90%,LambdaRank,-0.014471316
90%,LambdaRank,-0.014886252
90%,LambdaRank,-0.016208523
90%,LambdaRank,-0.017917328
90%,LambdaRank,-0.021155116
90%,LambdaRank,-0.021359267
90%,LambdaRank,-0.023241608
90%,LambdaRank,-0.024964851
90%,LambdaRank,-0.026000688
90%,LambdaRank,-0.027294615
90%,LambdaRank,-0.030200332
90%,LambdaRank,-0.030931352
90%,LambdaRank,-0.033451927
90%,LambdaRank,-0.035451211
90%,LambdaRank,-0.037903924
90%,LambdaRank,-0.043115291
90%,LambdaRank,-0.043829662
90%,LambdaRank,-0.045528388
90%,LambdaRank,-0.045807983
90%,LambdaRank,-0.047453502
90%,LambdaRank,-0.04953765
90%,LambdaRank,-0.054171111
90%,LambdaRank,-0.054192701
90%,LambdaRank,-0.054473493
90%,LambdaRank,-0.056078232
90%,LambdaRank,-0.056665437
90%,LambdaRank,-0.057152568
90%,LambdaRank,-0.059944835
90%,LambdaRank,-0.061000223
90%,LambdaRank,-0.063957942
90%,LambdaRank,-0.065359892
90%,LambdaRank,-0.066518876
90%,LambdaRank,-0.069191562
90%,LambdaRank,-0.072902329
90%,LambdaRank,-0.079264562
90%,LambdaRank,-0.082623896
90%,LambdaRank,-0.085016266
90%,LambdaRank,-0.085509908
90%,LambdaRank,-0.086729372
90%,LambdaRank,-0.090139376
90%,LambdaRank,-0.090453218
90%,LambdaRank,-0.090956517
90%,LambdaRank,-0.091025445
90%,LambdaRank,-0.092372213
90%,LambdaRank,-0.093590022
90%,LambdaRank,-0.093822176
90%,LambdaRank,-0.094183935
90%,LambdaRank,-0.096836283
90%,LambdaRank,-0.099638362
90%,LambdaRank,-0.100996436
90%,LambdaRank,-0.102690934
90%,LambdaRank,-0.103008713
90%,LambdaRank,-0.103810215
90%,LambdaRank,-0.105371866
90%,LambdaRank,-0.105521382
90%,LambdaRank,-0.107996312
90%,LambdaRank,-0.108080866
90%,LambdaRank,-0.108268049
90%,LambdaRank,-0.109022155
90%,LambdaRank,-0.113571244
90%,LambdaRank,-0.114890911
90%,LambdaRank,-0.115310188
90%,LambdaRank,-0.117017257
90%,LambdaRank,-0.122888986
90%,LambdaRank,-0.124754426
90%,LambdaRank,-0.127527668
90%,LambdaRank,-0.127930032
90%,LambdaRank,-0.129881647
90%,LambdaRank,-0.131648628
90%,LambdaRank,-0.131856024
90%,LambdaRank,-0.132857223
90%,LambdaRank,-0.133749586
90%,LambdaRank,-0.138229549
90%,LambdaRank,-0.142621882
90%,LambdaRank,-0.144134279
90%,LambdaRank,-0.145610228
90%,LambdaRank,-0.146213589
90%,LambdaRank,-0.146875366
90%,LambdaRank,-0.148469011
90%,LambdaRank,-0.153888223
90%,LambdaRank,-0.155536746
90%,LambdaRank,-0.156034104
90%,LambdaRank,-0.158724898
90%,LambdaRank,-0.161988949
90%,LambdaRank,-0.162100415
90%,LambdaRank,-0.166583425
90%,LambdaRank,-0.167833532
90%,LambdaRank,-0.167957521
90%,LambdaRank,-0.16813579
90%,LambdaRank,-0.172091708
90%,LambdaRank,-0.172245868
90%,LambdaRank,-0.175911178
90%,LambdaRank,-0.176725727
90%,LambdaRank,-0.177035415
90%,LambdaRank,-0.186364904
90%,LambdaRank,-0.189500908
90%,LambdaRank,-0.189609844
90%,LambdaRank,-0.190826293
90%,LambdaRank,-0.191228144
90%,LambdaRank,-0.194701249
90%,LambdaRank,-0.204762415
90%,LambdaRank,-0.209031326
90%,LambdaRank,-0.221270176
90%,LambdaRank,-0.223110024
90%,LambdaRank,-0.223539381
90%,LambdaRank,-0.224511791
90%,LambdaRank,-0.233089629
90%,LambdaRank,-0.234333028
90%,LambdaRank,-0.236209857
90%,LambdaRank,-0.238084663
90%,LambdaRank,-0.252649792
90%,LambdaRank,-0.256635801
90%,LambdaRank,-0.258512182
90%,LambdaRank,-0.260472405
90%,LambdaRank,-0.260749995
90%,LambdaRank,-0.261851156
90%,LambdaRank,-0.26284014
90%,LambdaRank,-0.262910518
90%,LambdaRank,-0.267732393
90%,LambdaRank,-0.268146342
90%,LambdaRank,-0.269060707
90%,LambdaRank,-0.271442049
90%,LambdaRank,-0.272232492
90%,LambdaRank,-0.273425273
90%,LambdaRank,-0.277431583
90%,LambdaRank,-0.281141334
90%,LambdaRank,-0.284159756
90%,LambdaRank,-0.284928677
90%,LambdaRank,-0.287447652
90%,LambdaRank,-0.294665859
90%,LambdaRank,-0.296695837
90%,LambdaRank,-0.299759477
90%,LambdaRank,-0.318312263
90%,LambdaRank,-0.321069025
90%,LambdaRank,-0.321240162
90%,LambdaRank,-0.321873319
90%,LambdaRank,-0.323224255
90%,LambdaRank,-0.325552784
90%,LambdaRank,-0.33487873
90%,LambdaRank,-0.338252424
90%,LambdaRank,-0.342489518
90%,LambdaRank,-0.347484575
90%,LambdaRank,-0.351888249
90%,LambdaRank,-0.357837922
90%,LambdaRank,-0.360565195
90%,LambdaRank,-0.365329742
90%,LambdaRank,-0.365379771
90%,LambdaRank,-0.368449418
90%,LambdaRank,-0.380202536
90%,LambdaRank,-0.381523261
90%,LambdaRank,-0.388665673
90%,LambdaRank,-0.393031635
90%,LambdaRank,-0.41040179
90%,LambdaRank,-0.410718362
90%,LambdaRank,-0.412754565
90%,LambdaRank,-0.413450641
90%,LambdaRank,-0.414791735
90%,LambdaRank,-0.430780749
90%,LambdaRank,-0.433977063
90%,LambdaRank,-0.436360774
90%,LambdaRank,-0.439629422
90%,LambdaRank,-0.442540083
90%,LambdaRank,-0.449462218
90%,LambdaRank,-0.45630364
90%,LambdaRank,-0.462902349
90%,LambdaRank,-0.46293169
90%,LambdaRank,-0.473974258
90%,LambdaRank,-0.477322809
90%,LambdaRank,-0.478231802
90%,LambdaRank,-0.479918614
90%,LambdaRank,-0.481938332
90%,LambdaRank,-0.487548521
90%,LambdaRank,-0.487892006
90%,LambdaRank,-0.49113983
90%,LambdaRank,-0.506220039
90%,LambdaRank,-0.508397391
90%,LambdaRank,-0.521962596
90%,LambdaRank,-0.542257721
90%,LambdaRank,-0.554517793
90%,LambdaRank,-0.555291718
90%,LambdaRank,-0.561622823
90%,LambdaRank,-0.578341062
90%,LambdaRank,-0.579049031
90%,LambdaRank,-0.581565843
90%,LambdaRank,-0.592732182
90%,LambdaRank,-0.594739708
90%,LambdaRank,-0.623552243
90%,LambdaRank,-0.630555265
90%,LambdaRank,-0.64065933
90%,LambdaRank,-0.651145928
90%,LambdaRank,-0.651573878
90%,LambdaRank,-0.658014538
90%,LambdaRank,-0.67479269
90%,LambdaRank,-0.767587149
50%,LTR-DQN,7.373401427
50%,LTR-DQN,7.291772656
50%,LTR-DQN,7.221568657
50%,LTR-DQN,7.079416744
50%,LTR-DQN,7.072920259
50%,LTR-DQN,6.673968079
50%,LTR-DQN,6.668206527
50%,LTR-DQN,6.65449038
50%,LTR-DQN,6.347858686
50%,LTR-DQN,6.226524405
50%,LTR-DQN,5.293949663
50%,LTR-DQN,5.049643822
50%,LTR-DQN,5.037179268
50%,LTR-DQN,5.009572925
50%,LTR-DQN,4.895008869
50%,LTR-DQN,4.865705043
50%,LTR-DQN,4.779552289
50%,LTR-DQN,4.7134679
50%,LTR-DQN,4.647953853
50%,LTR-DQN,4.439396283
50%,LTR-DQN,4.435927097
50%,LTR-DQN,4.199267068
50%,LTR-DQN,4.049312611
50%,LTR-DQN,4.017021778
50%,LTR-DQN,3.457695504
50%,LTR-DQN,3.412787164
50%,LTR-DQN,3.381551805
50%,LTR-DQN,3.320555557
50%,LTR-DQN,3.274453788
50%,LTR-DQN,3.18397651
50%,LTR-DQN,3.181082474
50%,LTR-DQN,3.148650658
50%,LTR-DQN,3.133765326
50%,LTR-DQN,3.118101865
50%,LTR-DQN,3.082833405
50%,LTR-DQN,2.981538334
50%,LTR-DQN,2.947216092
50%,LTR-DQN,2.914702941
50%,LTR-DQN,2.884200074
50%,LTR-DQN,2.874523636
50%,LTR-DQN,2.853523237
50%,LTR-DQN,2.782200036
50%,LTR-DQN,2.706536271
50%,LTR-DQN,2.626324987
50%,LTR-DQN,2.540534007
50%,LTR-DQN,2.526848527
50%,LTR-DQN,2.45394517
50%,LTR-DQN,2.43876473
50%,LTR-DQN,2.413770915
50%,LTR-DQN,2.399721192
50%,LTR-DQN,2.381248508
50%,LTR-DQN,2.355825135
50%,LTR-DQN,2.354585477
50%,LTR-DQN,2.349794779
50%,LTR-DQN,2.324736598
50%,LTR-DQN,2.307950495
50%,LTR-DQN,2.194739677
50%,LTR-DQN,2.087719752
50%,LTR-DQN,2.085035176
50%,LTR-DQN,2.084911733
50%,LTR-DQN,2.04283849
50%,LTR-DQN,2.003887017
50%,LTR-DQN,1.961787115
50%,LTR-DQN,1.922379208
50%,LTR-DQN,1.916391508
50%,LTR-DQN,1.891970186
50%,LTR-DQN,1.859117529
50%,LTR-DQN,1.836011267
50%,LTR-DQN,1.82732312
50%,LTR-DQN,1.758374963
50%,LTR-DQN,1.75603277
50%,LTR-DQN,1.72692373
50%,LTR-DQN,1.581330653
50%,LTR-DQN,1.580091171
50%,LTR-DQN,1.576749966
50%,LTR-DQN,1.57080291
50%,LTR-DQN,1.564468796
50%,LTR-DQN,1.437795782
50%,LTR-DQN,1.428903923
50%,LTR-DQN,1.420383201
50%,LTR-DQN,1.396445469
50%,LTR-DQN,1.373618003
50%,LTR-DQN,1.348779766
50%,LTR-DQN,1.309599565
50%,LTR-DQN,1.308321171
50%,LTR-DQN,1.29125194
50%,LTR-DQN,1.28982917
50%,LTR-DQN,1.25685389
50%,LTR-DQN,1.254354268
50%,LTR-DQN,1.252951717
50%,LTR-DQN,1.247604837
50%,LTR-DQN,1.238215788
50%,LTR-DQN,1.235827714
50%,LTR-DQN,1.222733435
50%,LTR-DQN,1.222627847
50%,LTR-DQN,1.213159074
50%,LTR-DQN,1.196141853
50%,LTR-DQN,1.147878214
50%,LTR-DQN,1.146024562
50%,LTR-DQN,1.136996032
50%,LTR-DQN,1.128641429
50%,LTR-DQN,1.114268608
50%,LTR-DQN,1.113143635
50%,LTR-DQN,1.092739919
50%,LTR-DQN,1.083018666
50%,LTR-DQN,1.074541257
50%,LTR-DQN,1.064735305
50%,LTR-DQN,1.059513135
50%,LTR-DQN,1.039344813
50%,LTR-DQN,1.022821849
50%,LTR-DQN,0.97832915
50%,LTR-DQN,0.977633798
50%,LTR-DQN,0.956438245
50%,LTR-DQN,0.936271639
50%,LTR-DQN,0.920538829
50%,LTR-DQN,0.914648444
50%,LTR-DQN,0.913608808
50%,LTR-DQN,0.888703697
50%,LTR-DQN,0.874607248
50%,LTR-DQN,0.873756311
50%,LTR-DQN,0.864756645
50%,LTR-DQN,0.862209693
50%,LTR-DQN,0.857244646
50%,LTR-DQN,0.856866306
50%,LTR-DQN,0.851407918
50%,LTR-DQN,0.846667582
50%,LTR-DQN,0.845122568
50%,LTR-DQN,0.805492126
50%,LTR-DQN,0.798228527
50%,LTR-DQN,0.767598663
50%,LTR-DQN,0.759767286
50%,LTR-DQN,0.740507187
50%,LTR-DQN,0.738482889
50%,LTR-DQN,0.735600751
50%,LTR-DQN,0.733516713
50%,LTR-DQN,0.731783899
50%,LTR-DQN,0.725571154
50%,LTR-DQN,0.710839971
50%,LTR-DQN,0.710137982
50%,LTR-DQN,0.702947707
50%,LTR-DQN,0.691639974
50%,LTR-DQN,0.689994998
50%,LTR-DQN,0.680328727
50%,LTR-DQN,0.669144549
50%,LTR-DQN,0.646538805
50%,LTR-DQN,0.64094208
50%,LTR-DQN,0.619928519
50%,LTR-DQN,0.617126163
50%,LTR-DQN,0.616618714
50%,LTR-DQN,0.611606727
50%,LTR-DQN,0.604094125
50%,LTR-DQN,0.597603112
50%,LTR-DQN,0.57718978
50%,LTR-DQN,0.563114223
50%,LTR-DQN,0.560421863
50%,LTR-DQN,0.55161066
50%,LTR-DQN,0.544239982
50%,LTR-DQN,0.521499249
50%,LTR-DQN,0.519109494
50%,LTR-DQN,0.513987645
50%,LTR-DQN,0.511688816
50%,LTR-DQN,0.505300713
50%,LTR-DQN,0.501784247
50%,LTR-DQN,0.496100887
50%,LTR-DQN,0.495771703
50%,LTR-DQN,0.488091894
50%,LTR-DQN,0.486334241
50%,LTR-DQN,0.470413018
50%,LTR-DQN,0.444694322
50%,LTR-DQN,0.430144343
50%,LTR-DQN,0.427229081
50%,LTR-DQN,0.422835087
50%,LTR-DQN,0.411893244
50%,LTR-DQN,0.39677163
50%,LTR-DQN,0.392772478
50%,LTR-DQN,0.389904184
50%,LTR-DQN,0.38948156
50%,LTR-DQN,0.38203672
50%,LTR-DQN,0.381789989
50%,LTR-DQN,0.370319323
50%,LTR-DQN,0.367824446
50%,LTR-DQN,0.365505587
50%,LTR-DQN,0.359349633
50%,LTR-DQN,0.352814237
50%,LTR-DQN,0.347747475
50%,LTR-DQN,0.345565919
50%,LTR-DQN,0.32672186
50%,LTR-DQN,0.321694228
50%,LTR-DQN,0.321084659
50%,LTR-DQN,0.304643697
50%,LTR-DQN,0.303108074
50%,LTR-DQN,0.296890489
50%,LTR-DQN,0.293923486
50%,LTR-DQN,0.293064818
50%,LTR-DQN,0.288761005
50%,LTR-DQN,0.288269094
50%,LTR-DQN,0.278815189
50%,LTR-DQN,0.277601813
50%,LTR-DQN,0.268681285
50%,LTR-DQN,0.260049339
50%,LTR-DQN,0.258193611
50%,LTR-DQN,0.251197457
50%,LTR-DQN,0.226331729
50%,LTR-DQN,0.21612771
50%,LTR-DQN,0.212560957
50%,LTR-DQN,0.21132602
50%,LTR-DQN,0.195258006
50%,LTR-DQN,0.191046436
50%,LTR-DQN,0.190001682
50%,LTR-DQN,0.188711212
50%,LTR-DQN,0.186130477
50%,LTR-DQN,0.182177022
50%,LTR-DQN,0.164592198
50%,LTR-DQN,0.164109441
50%,LTR-DQN,0.138037363
50%,LTR-DQN,0.133588028
50%,LTR-DQN,0.132172615
50%,LTR-DQN,0.127452618
50%,LTR-DQN,0.126591826
50%,LTR-DQN,0.12347791
50%,LTR-DQN,0.109845603
50%,LTR-DQN,0.101792938
50%,LTR-DQN,0.095295568
50%,LTR-DQN,0.092951001
50%,LTR-DQN,0.091458569
50%,LTR-DQN,0.0818473
50%,LTR-DQN,0.077942245
50%,LTR-DQN,0.07387652
50%,LTR-DQN,0.067982807
50%,LTR-DQN,0.0670582
50%,LTR-DQN,0.06644619
50%,LTR-DQN,0.062661666
50%,LTR-DQN,0.062099328
50%,LTR-DQN,0.056027892
50%,LTR-DQN,0.051080491
50%,LTR-DQN,0.040751228
50%,LTR-DQN,0.038842194
50%,LTR-DQN,0.035904343
50%,LTR-DQN,0.030859744
50%,LTR-DQN,0.026422785
50%,LTR-DQN,0.022648872
50%,LTR-DQN,0.019354598
50%,LTR-DQN,0.017465787
50%,LTR-DQN,0.016133651
50%,LTR-DQN,0.006668808
50%,LTR-DQN,0.002197524
50%,LTR-DQN,0.00078004
50%,LTR-DQN,-0.004785405
50%,LTR-DQN,-0.007617168
50%,LTR-DQN,-0.012107949
50%,LTR-DQN,-0.012481985
50%,LTR-DQN,-0.013063609
50%,LTR-DQN,-0.013238355
50%,LTR-DQN,-0.026059639
50%,LTR-DQN,-0.02726703
50%,LTR-DQN,-0.036558702
50%,LTR-DQN,-0.050066039
50%,LTR-DQN,-0.058627404
50%,LTR-DQN,-0.059598206
50%,LTR-DQN,-0.06040484
50%,LTR-DQN,-0.060769216
50%,LTR-DQN,-0.075190949
50%,LTR-DQN,-0.075952672
50%,LTR-DQN,-0.076898494
50%,LTR-DQN,-0.086106683
50%,LTR-DQN,-0.08951428
50%,LTR-DQN,-0.089847994
50%,LTR-DQN,-0.093815987
50%,LTR-DQN,-0.094313535
50%,LTR-DQN,-0.098089831
