Sampling Rate,Model,Value
60%,LambdaRank,1.019684696
60%,LambdaRank,1.015339878
60%,LambdaRank,0.998489834
60%,LambdaRank,0.99705737
60%,LambdaRank,0.995436672
60%,LambdaRank,0.994369906
60%,LambdaRank,0.991719518
60%,LambdaRank,0.99001934
60%,LambdaRank,0.984297488
60%,LambdaRank,0.983820342
60%,LambdaRank,0.978420122
60%,LambdaRank,0.962849771
60%,LambdaRank,0.954066915
60%,LambdaRank,0.943374065
60%,LambdaRank,0.941581875
60%,LambdaRank,0.939758362
60%,LambdaRank,0.930909429
60%,LambdaRank,0.929633595
60%,LambdaRank,0.914556981
60%,LambdaRank,0.911492728
60%,LambdaRank,0.909155168
60%,LambdaRank,0.908190378
60%,LambdaRank,0.907031192
60%,LambdaRank,0.905244444
60%,LambdaRank,0.897430521
60%,LambdaRank,0.882740889
60%,LambdaRank,0.881684293
60%,LambdaRank,0.879968772
60%,LambdaRank,0.875953712
60%,LambdaRank,0.874587765
60%,LambdaRank,0.868999415
60%,LambdaRank,0.865354138
60%,LambdaRank,0.85958467
60%,LambdaRank,0.855787475
60%,LambdaRank,0.852582699
60%,LambdaRank,0.845492301
60%,LambdaRank,0.841786505
60%,LambdaRank,0.834940172
60%,LambdaRank,0.834106869
60%,LambdaRank,0.831711302
60%,LambdaRank,0.828871028
60%,LambdaRank,0.818100613
60%,LambdaRank,0.806789719
60%,LambdaRank,0.796841955
60%,LambdaRank,0.795170737
60%,LambdaRank,0.78974515
60%,LambdaRank,0.773456194
60%,LambdaRank,0.773173265
60%,LambdaRank,0.768253526
60%,LambdaRank,0.763705637
60%,LambdaRank,0.76090025
60%,LambdaRank,0.75933474
60%,LambdaRank,0.757832507
60%,LambdaRank,0.754360206
60%,LambdaRank,0.750143108
60%,LambdaRank,0.74979634
60%,LambdaRank,0.749189599
60%,LambdaRank,0.745705887
60%,LambdaRank,0.740245971
60%,LambdaRank,0.73997456
60%,LambdaRank,0.7390749
60%,LambdaRank,0.731932787
60%,LambdaRank,0.72065468
60%,LambdaRank,0.720547238
60%,LambdaRank,0.718057792
60%,LambdaRank,0.717590721
60%,LambdaRank,0.708984106
60%,LambdaRank,0.708834824
60%,LambdaRank,0.691929646
60%,LambdaRank,0.686987993
60%,LambdaRank,0.68282156
60%,LambdaRank,0.675450351
60%,LambdaRank,0.672764992
60%,LambdaRank,0.672462468
60%,LambdaRank,0.661962018
60%,LambdaRank,0.660765467
60%,LambdaRank,0.653056177
60%,LambdaRank,0.650792632
60%,LambdaRank,0.650744382
60%,LambdaRank,0.647861696
60%,LambdaRank,0.645546019
60%,LambdaRank,0.641051366
60%,LambdaRank,0.636736325
60%,LambdaRank,0.636362826
60%,LambdaRank,0.630828048
60%,LambdaRank,0.630135219
60%,LambdaRank,0.611104634
60%,LambdaRank,0.601165271
60%,LambdaRank,0.597385273
60%,LambdaRank,0.593328889
60%,LambdaRank,0.593063271
60%,LambdaRank,0.592661606
60%,LambdaRank,0.590164324
60%,LambdaRank,0.569466988
60%,LambdaRank,0.568587697
60%,LambdaRank,0.557378896
60%,LambdaRank,0.553078671
60%,LambdaRank,0.552619524
60%,LambdaRank,0.549545882
60%,LambdaRank,0.535571299
60%,LambdaRank,0.534711603
60%,LambdaRank,0.53311417
60%,LambdaRank,0.525404424
60%,LambdaRank,0.52150406
60%,LambdaRank,0.516202181
60%,LambdaRank,0.511144368
60%,LambdaRank,0.506010506
60%,LambdaRank,0.484307375
60%,LambdaRank,0.474944541
60%,LambdaRank,0.464592371
60%,LambdaRank,0.4642848
60%,LambdaRank,0.463022402
60%,LambdaRank,0.453327426
60%,LambdaRank,0.444574338
60%,LambdaRank,0.44430608
60%,LambdaRank,0.444020138
60%,LambdaRank,0.438334119
60%,LambdaRank,0.435273824
60%,LambdaRank,0.432153166
60%,LambdaRank,0.427321664
60%,LambdaRank,0.423350659
60%,LambdaRank,0.420829953
60%,LambdaRank,0.413194228
60%,LambdaRank,0.412172961
60%,LambdaRank,0.404337506
60%,LambdaRank,0.403529092
60%,LambdaRank,0.401655094
60%,LambdaRank,0.393985578
60%,LambdaRank,0.389168605
60%,LambdaRank,0.380629193
60%,LambdaRank,0.351580754
60%,LambdaRank,0.346215658
60%,LambdaRank,0.345279651
60%,LambdaRank,0.337457322
60%,LambdaRank,0.337193544
60%,LambdaRank,0.336100364
60%,LambdaRank,0.328228324
60%,LambdaRank,0.326702841
60%,LambdaRank,0.326484216
60%,LambdaRank,0.314710171
60%,LambdaRank,0.313871384
60%,LambdaRank,0.307314014
60%,LambdaRank,0.30583804
60%,LambdaRank,0.302827001
60%,LambdaRank,0.301905418
60%,LambdaRank,0.297403846
60%,LambdaRank,0.296065672
60%,LambdaRank,0.281135484
60%,LambdaRank,0.280898342
60%,LambdaRank,0.279891348
60%,LambdaRank,0.277153234
60%,LambdaRank,0.270753136
60%,LambdaRank,0.270437699
60%,LambdaRank,0.263860408
60%,LambdaRank,0.254207577
60%,LambdaRank,0.253807034
60%,LambdaRank,0.252760723
60%,LambdaRank,0.244437427
60%,LambdaRank,0.240436242
60%,LambdaRank,0.239638154
60%,LambdaRank,0.216955103
60%,LambdaRank,0.212778049
60%,LambdaRank,0.207724351
60%,LambdaRank,0.195701564
60%,LambdaRank,0.191768865
60%,LambdaRank,0.185866401
60%,LambdaRank,0.181934932
60%,LambdaRank,0.181929081
60%,LambdaRank,0.181610965
60%,LambdaRank,0.168100527
60%,LambdaRank,0.164730565
60%,LambdaRank,0.145282276
60%,LambdaRank,0.143410681
60%,LambdaRank,0.141451699
60%,LambdaRank,0.139824115
60%,LambdaRank,0.129452411
60%,LambdaRank,0.121511928
60%,LambdaRank,0.112048761
60%,LambdaRank,0.106190575
60%,LambdaRank,0.103658908
60%,LambdaRank,0.103183013
60%,LambdaRank,0.102742938
60%,LambdaRank,0.094186455
60%,LambdaRank,0.083803697
60%,LambdaRank,0.083426115
60%,LambdaRank,0.076181559
60%,LambdaRank,0.065937466
60%,LambdaRank,0.059904255
60%,LambdaRank,0.051210084
60%,LambdaRank,0.049811875
60%,LambdaRank,0.049002568
60%,LambdaRank,0.043619827
60%,LambdaRank,0.038419562
60%,LambdaRank,0.037428753
60%,LambdaRank,0.02686739
60%,LambdaRank,0.021406458
60%,LambdaRank,0.017474806
60%,LambdaRank,0.007245839
60%,LambdaRank,0.004037096
60%,LambdaRank,-0.006297184
60%,LambdaRank,-0.006949773
60%,LambdaRank,-0.008073975
60%,LambdaRank,-0.010928551
60%,LambdaRank,-0.012445393
60%,LambdaRank,-0.014494606
60%,LambdaRank,-0.015235456
60%,LambdaRank,-0.015765841
60%,LambdaRank,-0.016318375
60%,LambdaRank,-0.020126783
60%,LambdaRank,-0.022375477
60%,LambdaRank,-0.047209779
60%,LambdaRank,-0.052589205
60%,LambdaRank,-0.060657099
60%,LambdaRank,-0.075043118
60%,LambdaRank,-0.07731569
60%,LambdaRank,-0.077626682
60%,LambdaRank,-0.079448266
60%,LambdaRank,-0.08005125
60%,LambdaRank,-0.080914377
60%,LambdaRank,-0.082703846
60%,LambdaRank,-0.096687399
60%,LambdaRank,-0.104142142
60%,LambdaRank,-0.117179007
60%,LambdaRank,-0.120502266
60%,LambdaRank,-0.123075502
60%,LambdaRank,-0.123437969
60%,LambdaRank,-0.129138733
60%,LambdaRank,-0.146938068
60%,LambdaRank,-0.149532827
60%,LambdaRank,-0.176175746
60%,LambdaRank,-0.178664283
60%,LambdaRank,-0.18880977
60%,LambdaRank,-0.200955242
60%,LambdaRank,-0.222971701
60%,LambdaRank,-0.234194421
60%,LambdaRank,-0.243133722
60%,LambdaRank,-0.246615696
60%,LambdaRank,-0.250765306
60%,LambdaRank,-0.255779801
60%,LambdaRank,-0.264745471
60%,LambdaRank,-0.275406278
60%,LambdaRank,-0.279362461
60%,LambdaRank,-0.282044428
60%,LambdaRank,-0.296241635
60%,LambdaRank,-0.303018757
60%,LambdaRank,-0.303198329
60%,LambdaRank,-0.316393948
60%,LambdaRank,-0.32678796
60%,LambdaRank,-0.327312974
60%,LambdaRank,-0.337480405
60%,LambdaRank,-0.34720453
60%,LambdaRank,-0.350307697
60%,LambdaRank,-0.353856635
60%,LambdaRank,-0.364803793
60%,LambdaRank,-0.383373823
60%,LambdaRank,-0.383412829
60%,LambdaRank,-0.38624736
60%,LambdaRank,-0.386980415
60%,LambdaRank,-0.398447947
60%,LambdaRank,-0.401768681
60%,LambdaRank,-0.413482071
60%,LambdaRank,-0.414466368
60%,LambdaRank,-0.417427624
60%,LambdaRank,-0.432289971
60%,LambdaRank,-0.443622187
60%,LambdaRank,-0.448597933
60%,LambdaRank,-0.454223969
60%,LambdaRank,-0.463660047
60%,LambdaRank,-0.48069732
60%,LambdaRank,-0.500339525
60%,LambdaRank,-0.529651103
60%,LambdaRank,-0.540149362
60%,LambdaRank,-0.563561522
60%,LambdaRank,-0.582404773
60%,LambdaRank,-0.604938558
60%,LambdaRank,-0.671916498
60%,LambdaRank,-0.691326448
60%,LambdaRank,-0.761669922
60%,LambdaRank,-0.767235951
60%,LambdaRank,-0.80370095
60%,LambdaRank,-0.811913476
60%,LambdaRank,-0.814443413
60%,LambdaRank,-0.827144403
60%,LambdaRank,-0.848588915
60%,LambdaRank,-0.849246868
60%,LambdaRank,-0.872718481
60%,LambdaRank,-0.874864968
60%,LambdaRank,-0.901133321
60%,LambdaRank,-0.991165224
60%,LambdaRank,-1.017052578
60%,LambdaRank,-1.02129018
60%,LambdaRank,-1.024224204
60%,LambdaRank,-1.059110727
60%,LambdaRank,-1.072586426
60%,LambdaRank,-1.095758621
60%,LambdaRank,-1.147654274
60%,LambdaRank,-1.190238214
60%,LambdaRank,-1.236327836
60%,LambdaRank,-1.246094244
60%,LambdaRank,-1.353389781
60%,LambdaRank,-1.59175248
60%,LambdaRank,-2.600517755
70%,LambdaRank,4.490554187
70%,LambdaRank,3.822817902
70%,LambdaRank,3.437369969
70%,LambdaRank,3.364276365
70%,LambdaRank,3.312438719
70%,LambdaRank,3.228041907
70%,LambdaRank,3.216151496
70%,LambdaRank,3.172458547
70%,LambdaRank,3.170078377
70%,LambdaRank,3.120558324
70%,LambdaRank,3.101674597
70%,LambdaRank,3.074657035
70%,LambdaRank,3.058780083
70%,LambdaRank,3.048532666
70%,LambdaRank,3.039407148
70%,LambdaRank,3.028593067
70%,LambdaRank,3.008002541
70%,LambdaRank,3.0059933
70%,LambdaRank,2.987457778
70%,LambdaRank,2.982760526
70%,LambdaRank,2.977886191
70%,LambdaRank,2.890547013
70%,LambdaRank,2.875331465
70%,LambdaRank,2.805782637
70%,LambdaRank,2.793490929
70%,LambdaRank,2.763389295
70%,LambdaRank,2.738080719
70%,LambdaRank,2.706370045
70%,LambdaRank,2.703787583
70%,LambdaRank,2.6837101
70%,LambdaRank,2.677910875
70%,LambdaRank,2.675136616
70%,LambdaRank,2.650379157
70%,LambdaRank,2.631478048
70%,LambdaRank,2.617732666
70%,LambdaRank,2.607239842
70%,LambdaRank,2.588532489
70%,LambdaRank,2.586920141
70%,LambdaRank,2.528856689
70%,LambdaRank,2.522901471
70%,LambdaRank,2.514022908
70%,LambdaRank,2.497231475
70%,LambdaRank,2.466979701
70%,LambdaRank,2.461144381
70%,LambdaRank,2.456294193
70%,LambdaRank,2.452699842
70%,LambdaRank,2.452201498
70%,LambdaRank,2.443414728
70%,LambdaRank,2.436082448
70%,LambdaRank,2.432247714
70%,LambdaRank,2.411004943
70%,LambdaRank,2.404897399
70%,LambdaRank,2.404133096
70%,LambdaRank,2.392686979
70%,LambdaRank,2.380933118
70%,LambdaRank,2.334164849
70%,LambdaRank,2.330439723
70%,LambdaRank,2.321389073
70%,LambdaRank,2.284157542
70%,LambdaRank,2.274891535
70%,LambdaRank,2.270306713
70%,LambdaRank,2.268662879
70%,LambdaRank,2.26274435
70%,LambdaRank,2.252946756
70%,LambdaRank,2.226645541
70%,LambdaRank,2.226397464
70%,LambdaRank,2.216718474
70%,LambdaRank,2.214095465
70%,LambdaRank,2.213503188
70%,LambdaRank,2.21330272
70%,LambdaRank,2.210711069
70%,LambdaRank,2.163371139
70%,LambdaRank,2.151893549
70%,LambdaRank,2.141381182
70%,LambdaRank,2.141377947
70%,LambdaRank,2.132019832
70%,LambdaRank,2.127653178
70%,LambdaRank,2.119961488
70%,LambdaRank,2.118855752
70%,LambdaRank,2.101062968
70%,LambdaRank,2.100867355
70%,LambdaRank,2.100015775
70%,LambdaRank,2.099859074
70%,LambdaRank,2.099121206
70%,LambdaRank,2.095702335
70%,LambdaRank,2.090230902
70%,LambdaRank,2.089612115
70%,LambdaRank,2.075108452
70%,LambdaRank,2.072988265
70%,LambdaRank,2.071514528
70%,LambdaRank,2.066587407
70%,LambdaRank,2.059975436
70%,LambdaRank,2.036047883
70%,LambdaRank,2.031166529
70%,LambdaRank,2.028686598
70%,LambdaRank,2.02777575
70%,LambdaRank,1.991882511
70%,LambdaRank,1.985727202
70%,LambdaRank,1.984541945
70%,LambdaRank,1.975509666
70%,LambdaRank,1.958023314
70%,LambdaRank,1.94550853
70%,LambdaRank,1.929782647
70%,LambdaRank,1.927595175
70%,LambdaRank,1.888849858
70%,LambdaRank,1.870831458
70%,LambdaRank,1.860281507
70%,LambdaRank,1.858521853
70%,LambdaRank,1.854554636
70%,LambdaRank,1.848947238
70%,LambdaRank,1.839600936
70%,LambdaRank,1.809810384
70%,LambdaRank,1.80927395
70%,LambdaRank,1.806051708
70%,LambdaRank,1.805734951
70%,LambdaRank,1.777583607
70%,LambdaRank,1.775448355
70%,LambdaRank,1.773528452
70%,LambdaRank,1.77028552
70%,LambdaRank,1.764117962
70%,LambdaRank,1.762013574
70%,LambdaRank,1.75495626
70%,LambdaRank,1.75457697
70%,LambdaRank,1.738125435
70%,LambdaRank,1.720689052
70%,LambdaRank,1.710951467
70%,LambdaRank,1.703051716
70%,LambdaRank,1.701822241
70%,LambdaRank,1.690540653
70%,LambdaRank,1.683126595
70%,LambdaRank,1.682361469
70%,LambdaRank,1.681052302
70%,LambdaRank,1.647867571
70%,LambdaRank,1.641567873
70%,LambdaRank,1.627632928
70%,LambdaRank,1.58705688
70%,LambdaRank,1.586005177
70%,LambdaRank,1.580970224
70%,LambdaRank,1.580605993
70%,LambdaRank,1.57831749
70%,LambdaRank,1.556722971
70%,LambdaRank,1.551314621
70%,LambdaRank,1.545573553
70%,LambdaRank,1.545105691
70%,LambdaRank,1.5436194
70%,LambdaRank,1.540816281
70%,LambdaRank,1.538903954
70%,LambdaRank,1.53169674
70%,LambdaRank,1.522197801
70%,LambdaRank,1.509677428
70%,LambdaRank,1.509075588
70%,LambdaRank,1.495881626
70%,LambdaRank,1.491095125
70%,LambdaRank,1.490076058
70%,LambdaRank,1.487635407
70%,LambdaRank,1.487576915
70%,LambdaRank,1.469798204
70%,LambdaRank,1.466240458
70%,LambdaRank,1.459359997
70%,LambdaRank,1.450569662
70%,LambdaRank,1.428865762
70%,LambdaRank,1.422039993
70%,LambdaRank,1.410154815
70%,LambdaRank,1.401529359
70%,LambdaRank,1.400217712
70%,LambdaRank,1.396608501
70%,LambdaRank,1.388673812
70%,LambdaRank,1.388208854
70%,LambdaRank,1.378693052
70%,LambdaRank,1.376111133
70%,LambdaRank,1.375133341
70%,LambdaRank,1.37377954
70%,LambdaRank,1.372977205
70%,LambdaRank,1.365058185
70%,LambdaRank,1.36194891
70%,LambdaRank,1.360313402
70%,LambdaRank,1.360231583
70%,LambdaRank,1.353978812
70%,LambdaRank,1.353239681
70%,LambdaRank,1.349613984
70%,LambdaRank,1.344616745
70%,LambdaRank,1.34418753
70%,LambdaRank,1.340011431
70%,LambdaRank,1.331951349
70%,LambdaRank,1.322998145
70%,LambdaRank,1.319327894
70%,LambdaRank,1.313559154
70%,LambdaRank,1.299382752
70%,LambdaRank,1.297736356
70%,LambdaRank,1.284411223
70%,LambdaRank,1.280741644
70%,LambdaRank,1.277877026
70%,LambdaRank,1.275384506
70%,LambdaRank,1.272484501
70%,LambdaRank,1.265249704
70%,LambdaRank,1.260919387
70%,LambdaRank,1.25633929
70%,LambdaRank,1.254714256
70%,LambdaRank,1.248712254
70%,LambdaRank,1.244049025
70%,LambdaRank,1.243479906
70%,LambdaRank,1.236651933
70%,LambdaRank,1.228695982
70%,LambdaRank,1.22824874
70%,LambdaRank,1.193105558
70%,LambdaRank,1.188615429
70%,LambdaRank,1.183491258
70%,LambdaRank,1.181541639
70%,LambdaRank,1.176971501
70%,LambdaRank,1.166877045
70%,LambdaRank,1.166298729
70%,LambdaRank,1.165244823
70%,LambdaRank,1.163577057
70%,LambdaRank,1.155460218
70%,LambdaRank,1.153970772
70%,LambdaRank,1.141263756
70%,LambdaRank,1.139855817
70%,LambdaRank,1.131431809
70%,LambdaRank,1.127718499
70%,LambdaRank,1.120259102
70%,LambdaRank,1.119236667
70%,LambdaRank,1.111178087
70%,LambdaRank,1.109475443
70%,LambdaRank,1.106159596
70%,LambdaRank,1.103204197
70%,LambdaRank,1.101754542
70%,LambdaRank,1.101723242
70%,LambdaRank,1.098868404
70%,LambdaRank,1.091110256
70%,LambdaRank,1.079201624
70%,LambdaRank,1.078394249
70%,LambdaRank,1.073893804
70%,LambdaRank,1.070275821
70%,LambdaRank,1.069633914
70%,LambdaRank,1.057928165
70%,LambdaRank,1.047832515
70%,LambdaRank,1.0470793
70%,LambdaRank,1.042791143
70%,LambdaRank,1.039357561
70%,LambdaRank,1.028273102
70%,LambdaRank,1.023305047
70%,LambdaRank,1.023020931
70%,LambdaRank,1.0160409
70%,LambdaRank,1.01395822
70%,LambdaRank,1.010160961
70%,LambdaRank,1.009980869
70%,LambdaRank,1.007189345
70%,LambdaRank,1.0069878
70%,LambdaRank,1.006656959
70%,LambdaRank,1.003968847
70%,LambdaRank,1.001554277
70%,LambdaRank,0.997236029
70%,LambdaRank,0.99517139
70%,LambdaRank,0.979514846
70%,LambdaRank,0.97483663
70%,LambdaRank,0.965367373
70%,LambdaRank,0.957545105
70%,LambdaRank,0.956215672
70%,LambdaRank,0.951283772
70%,LambdaRank,0.948219653
70%,LambdaRank,0.944180022
70%,LambdaRank,0.941864467
70%,LambdaRank,0.940827332
70%,LambdaRank,0.939145822
70%,LambdaRank,0.932553843
70%,LambdaRank,0.925001606
70%,LambdaRank,0.917867975
70%,LambdaRank,0.904798019
70%,LambdaRank,0.901150788
70%,LambdaRank,0.897697824
70%,LambdaRank,0.892921331
70%,LambdaRank,0.8911383
70%,LambdaRank,0.888218787
70%,LambdaRank,0.882074562
70%,LambdaRank,0.862715572
70%,LambdaRank,0.85718725
70%,LambdaRank,0.852585768
70%,LambdaRank,0.850378211
70%,LambdaRank,0.848493181
70%,LambdaRank,0.844757571
70%,LambdaRank,0.836408777
70%,LambdaRank,0.832652969
70%,LambdaRank,0.831132142
70%,LambdaRank,0.830991601
70%,LambdaRank,0.82905475
70%,LambdaRank,0.827522555
70%,LambdaRank,0.814580059
70%,LambdaRank,0.812669618
70%,LambdaRank,0.811523634
70%,LambdaRank,0.798252721
70%,LambdaRank,0.797732546
70%,LambdaRank,0.795955519
70%,LambdaRank,0.779484013
70%,LambdaRank,0.776788406
70%,LambdaRank,0.772791221
70%,LambdaRank,0.763414889
70%,LambdaRank,0.761478783
70%,LambdaRank,0.760789662
70%,LambdaRank,0.758725162
70%,LambdaRank,0.754461842
70%,LambdaRank,0.753904429
70%,LambdaRank,0.745879266
70%,LambdaRank,0.737371086
70%,LambdaRank,0.719926599
70%,LambdaRank,0.718071257
70%,LambdaRank,0.704433768
70%,LambdaRank,0.693910225
70%,LambdaRank,0.68770868
70%,LambdaRank,0.686629071
70%,LambdaRank,0.686428629
70%,LambdaRank,0.677875803
70%,LambdaRank,0.671550997
70%,LambdaRank,0.66736917
70%,LambdaRank,0.662845114
70%,LambdaRank,0.642048683
70%,LambdaRank,0.629911224
70%,LambdaRank,0.62632442
70%,LambdaRank,0.622129389
70%,LambdaRank,0.616739888
70%,LambdaRank,0.613642187
70%,LambdaRank,0.61224134
70%,LambdaRank,0.605083052
70%,LambdaRank,0.598785058
70%,LambdaRank,0.596622968
70%,LambdaRank,0.595297555
70%,LambdaRank,0.594909842
70%,LambdaRank,0.594108093
70%,LambdaRank,0.591966648
70%,LambdaRank,0.591446957
70%,LambdaRank,0.587400686
70%,LambdaRank,0.586831198
70%,LambdaRank,0.580567296
70%,LambdaRank,0.578757221
70%,LambdaRank,0.570287928
70%,LambdaRank,0.567088958
70%,LambdaRank,0.566735672
70%,LambdaRank,0.565283676
70%,LambdaRank,0.561752399
70%,LambdaRank,0.560676256
70%,LambdaRank,0.559693732
70%,LambdaRank,0.554017089
70%,LambdaRank,0.549073841
70%,LambdaRank,0.548871082
70%,LambdaRank,0.541828857
70%,LambdaRank,0.541177162
70%,LambdaRank,0.522635314
70%,LambdaRank,0.521964084
70%,LambdaRank,0.521642571
70%,LambdaRank,0.519014219
70%,LambdaRank,0.517678355
70%,LambdaRank,0.510707927
70%,LambdaRank,0.506467417
70%,LambdaRank,0.506173817
70%,LambdaRank,0.505525812
70%,LambdaRank,0.503075764
70%,LambdaRank,0.499706396
70%,LambdaRank,0.499448811
70%,LambdaRank,0.494840844
70%,LambdaRank,0.489435154
70%,LambdaRank,0.48675559
70%,LambdaRank,0.486635451
70%,LambdaRank,0.485159003
70%,LambdaRank,0.484645188
70%,LambdaRank,0.483735896
70%,LambdaRank,0.474315207
70%,LambdaRank,0.471415585
70%,LambdaRank,0.463658484
70%,LambdaRank,0.461310732
70%,LambdaRank,0.452745444
70%,LambdaRank,0.449728616
70%,LambdaRank,0.436611486
70%,LambdaRank,0.434572205
70%,LambdaRank,0.41980045
70%,LambdaRank,0.415842675
70%,LambdaRank,0.415673104
70%,LambdaRank,0.411534436
70%,LambdaRank,0.411345409
70%,LambdaRank,0.406111904
70%,LambdaRank,0.404590558
70%,LambdaRank,0.388531121
70%,LambdaRank,0.386019689
70%,LambdaRank,0.38361187
70%,LambdaRank,0.381352551
70%,LambdaRank,0.376705819
70%,LambdaRank,0.366242171
70%,LambdaRank,0.362184274
70%,LambdaRank,0.351440832
70%,LambdaRank,0.338803701
70%,LambdaRank,0.330537116
70%,LambdaRank,0.327787801
70%,LambdaRank,0.327480531
70%,LambdaRank,0.32731233
70%,LambdaRank,0.312656331
70%,LambdaRank,0.307626851
70%,LambdaRank,0.288841342
70%,LambdaRank,0.274523759
70%,LambdaRank,0.274358858
70%,LambdaRank,0.253955723
70%,LambdaRank,0.235190118
70%,LambdaRank,0.22294246
70%,LambdaRank,0.214973394
70%,LambdaRank,0.211949847
70%,LambdaRank,0.202964104
70%,LambdaRank,0.195577775
70%,LambdaRank,0.188340835
70%,LambdaRank,0.166636412
70%,LambdaRank,0.166030703
70%,LambdaRank,0.157469929
70%,LambdaRank,0.142532995
70%,LambdaRank,0.137364717
70%,LambdaRank,0.135207269
70%,LambdaRank,0.132467014
70%,LambdaRank,0.123754664
70%,LambdaRank,0.10138613
70%,LambdaRank,0.096616086
70%,LambdaRank,0.096597311
70%,LambdaRank,0.096519693
70%,LambdaRank,0.092687417
70%,LambdaRank,0.088310339
70%,LambdaRank,0.064645574
70%,LambdaRank,0.054741888
70%,LambdaRank,0.054208551
70%,LambdaRank,0.04013822
70%,LambdaRank,0.036224689
70%,LambdaRank,-0.002280284
70%,LambdaRank,-0.005723656
70%,LambdaRank,-0.010738889
70%,LambdaRank,-0.021681447
70%,LambdaRank,-0.036918284
70%,LambdaRank,-0.038090727
70%,LambdaRank,-0.046329132
70%,LambdaRank,-0.050337051
70%,LambdaRank,-0.055821245
70%,LambdaRank,-0.056067979
70%,LambdaRank,-0.066233829
70%,LambdaRank,-0.072044157
70%,LambdaRank,-0.092320063
70%,LambdaRank,-0.103586821
70%,LambdaRank,-0.120203551
70%,LambdaRank,-0.12180534
70%,LambdaRank,-0.129315205
70%,LambdaRank,-0.148452252
70%,LambdaRank,-0.165208377
70%,LambdaRank,-0.174516847
70%,LambdaRank,-0.181862373
70%,LambdaRank,-0.196481669
70%,LambdaRank,-0.199642505
70%,LambdaRank,-0.213792701
70%,LambdaRank,-0.220016349
70%,LambdaRank,-0.220610838
70%,LambdaRank,-0.236228994
70%,LambdaRank,-0.261734208
70%,LambdaRank,-0.283745127
70%,LambdaRank,-0.28965493
70%,LambdaRank,-0.309816808
70%,LambdaRank,-0.31255432
70%,LambdaRank,-0.359436382
70%,LambdaRank,-0.367602589
70%,LambdaRank,-0.393667999
70%,LambdaRank,-0.398033843
70%,LambdaRank,-0.427346753
70%,LambdaRank,-0.430538608
70%,LambdaRank,-0.438482632
70%,LambdaRank,-0.463870034
70%,LambdaRank,-0.486037729
70%,LambdaRank,-0.486862169
70%,LambdaRank,-0.506220471
70%,LambdaRank,-0.509661314
70%,LambdaRank,-0.515898709
70%,LambdaRank,-0.529053344
70%,LambdaRank,-0.559836331
70%,LambdaRank,-0.587192067
70%,LambdaRank,-0.588247207
70%,LambdaRank,-0.593741817
70%,LambdaRank,-0.600482382
70%,LambdaRank,-0.60281362
70%,LambdaRank,-0.626901327
70%,LambdaRank,-0.628854231
70%,LambdaRank,-0.636355994
70%,LambdaRank,-0.645188414
70%,LambdaRank,-0.646588699
70%,LambdaRank,-0.651992837
70%,LambdaRank,-0.684904102
70%,LambdaRank,-0.770729654
70%,LambdaRank,-0.812100488
70%,LambdaRank,-0.86555602
70%,LambdaRank,-0.889644493
70%,LambdaRank,-0.901023464
70%,LambdaRank,-0.970776744
70%,LambdaRank,-1.079981702
70%,LambdaRank,-1.081313914
70%,LambdaRank,-1.101694966
70%,LambdaRank,-1.232163331
70%,LambdaRank,-1.376457866
70%,LambdaRank,-1.43652435
70%,LambdaRank,-1.455067644
70%,LambdaRank,-1.46088504
70%,LambdaRank,-1.475978348
70%,LambdaRank,-2.06726115
70%,LambdaRank,-2.623882165
80%,LambdaRank,4.483364233
80%,LambdaRank,3.896764295
80%,LambdaRank,3.521988243
80%,LambdaRank,3.467133465
80%,LambdaRank,3.366708581
80%,LambdaRank,3.348641512
80%,LambdaRank,3.288709319
80%,LambdaRank,3.267310067
80%,LambdaRank,3.009158464
80%,LambdaRank,2.948775628
80%,LambdaRank,2.903281183
80%,LambdaRank,2.826077154
80%,LambdaRank,2.813212067
80%,LambdaRank,2.767014767
80%,LambdaRank,2.747571599
80%,LambdaRank,2.737427566
80%,LambdaRank,2.726470964
80%,LambdaRank,2.725222549
80%,LambdaRank,2.714021652
80%,LambdaRank,2.625610423
80%,LambdaRank,2.621358015
80%,LambdaRank,2.609133684
80%,LambdaRank,2.55073537
80%,LambdaRank,2.530572556
80%,LambdaRank,2.515170867
80%,LambdaRank,2.490231552
80%,LambdaRank,2.484984988
80%,LambdaRank,2.450966363
80%,LambdaRank,2.385191861
80%,LambdaRank,2.360867492
80%,LambdaRank,2.324459211
80%,LambdaRank,2.29680412
80%,LambdaRank,2.293120448
80%,LambdaRank,2.283848309
80%,LambdaRank,2.262473465
80%,LambdaRank,2.238079484
80%,LambdaRank,2.21283557
80%,LambdaRank,2.202494789
80%,LambdaRank,2.168038105
80%,LambdaRank,2.109284473
80%,LambdaRank,2.101587747
80%,LambdaRank,2.077438196
80%,LambdaRank,2.076338734
80%,LambdaRank,2.075795707
80%,LambdaRank,2.074684528
80%,LambdaRank,2.061386534
80%,LambdaRank,2.060134844
80%,LambdaRank,2.057036888
80%,LambdaRank,2.045247109
80%,LambdaRank,2.00765106
80%,LambdaRank,2.002423194
80%,LambdaRank,1.995961926
80%,LambdaRank,1.990650755
80%,LambdaRank,1.981596148
80%,LambdaRank,1.969514568
80%,LambdaRank,1.963268868
80%,LambdaRank,1.959512276
80%,LambdaRank,1.922224849
80%,LambdaRank,1.917642762
80%,LambdaRank,1.907957597
